x,y,x2,x3,x4,G_F,G_M
789.0,2377.541615421029,885.3009448326777,-23877.336285707064,15268.824202559248,False,True
790.0,2379.696606215804,12179.96565102155,11066.711729794502,-13782.66870697371,False,True
791.0,2382.563109115126,-10503.160769061657,-33201.98078840656,54867.89448379994,False,True
792.0,2385.532179253714,941.888878244795,7161.023758746868,-12929.667250225157,False,True
793.0,2388.7799450979064,9675.904929369986,-21707.87943762192,-59975.33060022368,False,True
794.0,2391.8119375417373,1237.3920054128785,-1301.4534687834912,2309.6333357638096,False,True
795.0,2395.092182672933,18794.712592722528,12395.153915245628,-42832.49735186551,False,True
796.0,2397.970490736662,2262.283314479494,9036.304100048756,-44576.43114365165,False,True
797.0,2401.119630868124,-7783.326774318967,1606.983988583965,43761.197041912106,False,True
798.0,2403.75032846153,-4964.110526586299,16712.846134156087,12780.452568574352,False,True
799.0,2406.4501591675776,-5418.984574388359,-466.1378750773201,51279.71600698149,False,True
800.0,2409.3665152454814,15984.335895026186,1201.9987936950977,-78998.59900854564,False,True
801.0,2412.8224594154667,5081.498891399469,-8833.271879803318,122748.13675432086,False,True
802.0,2415.977332773906,2118.2050910744206,-43598.96263976248,138921.44474458485,False,True
803.0,2419.6016339870744,4175.568959182651,1526.338420486236,27512.987160881552,False,True
804.0,2422.032214420594,15738.188562915764,60804.44744844269,58194.41605252358,False,True
805.0,2424.504249579607,-6202.036712323767,-16539.882611854504,-12264.430722477184,False,True
806.0,2428.0320619008385,-10785.910500616324,13556.81518624379,8873.754686620232,False,True
807.0,2431.4727503266013,-3515.289820349995,16330.217742611974,-65173.06482107948,False,True
808.0,2434.220406998548,-31235.72964567144,7845.739664131363,134188.88140266566,False,True
809.0,2436.928553708325,-6166.763025822167,28251.211881159965,34336.60176117397,False,True
810.0,2440.011433538849,-7153.395214634788,18039.41039152278,-84269.02118961194,False,True
811.0,2443.274623699142,11710.278008207182,-35416.1626120317,-24708.707272146665,False,True
812.0,2445.7829699520835,-1843.3092330875616,40007.0043128355,11485.855522788654,False,True
813.0,2449.470486042946,9832.999114750512,-17461.130840831658,20579.056874048067,False,True
814.0,2452.2636260752142,-2032.945916480742,3190.808020166,66470.23750826668,False,True
815.0,2454.890206568306,534.002272826001,21623.101727953377,175410.0358300969,False,True
816.0,2457.695588170315,758.7613800741133,1789.2741557138995,61872.290051650736,False,True
817.0,2460.8833254406145,-5285.244782241281,15635.328880917852,-18177.179217172463,False,True
818.0,2464.4604345227854,22431.331370971187,515.342327876944,85628.37726421819,False,True
819.0,2466.885344290328,2029.771746525484,-21320.364400651324,99255.13346077256,False,True
820.0,2470.1274487010523,-5063.905298677945,19103.682483492583,22615.82140056756,False,True
821.0,2473.7246902514,7236.349531603628,10764.969043712428,25776.89464745512,False,True
822.0,2475.527253581833,17246.19667874112,37716.94760165562,-81284.66551426942,False,True
823.0,2479.019534732167,1329.0354379779346,-19820.96076850068,-67955.7624083813,False,True
824.0,2482.035356151859,-22344.081478903427,-21297.06062491537,-25028.873575977712,False,True
825.0,2484.387533672524,13452.57357394135,-42862.35494205896,-7715.568568791616,False,True
826.0,2488.0005254824828,-4779.813950672292,-32420.5000127406,-33638.67297027034,False,True
827.0,2491.387328724284,-5119.479449327463,15324.204013404717,-43231.138703444485,False,True
828.0,2493.5597331168283,-15889.378714829934,-4513.67604123268,891.9522272788998,False,True
829.0,2497.029188489366,-6285.077906888996,29599.663767374983,-6415.420972126838,False,True
830.0,2499.6365013332547,3992.1207289131694,-2923.4762046952897,-49648.49773173467,False,True
831.0,2503.11376889417,-4570.2346555760805,10483.643273731554,-19522.068340726968,False,True
832.0,2505.3378219894093,4005.2472359632898,-44426.53098353032,23214.595410446247,False,True
833.0,2508.7959016634,4688.523597044438,-1944.4365716614905,4704.416427414959,False,True
834.0,2511.873145845343,7083.26139564503,-4006.659482654218,6481.614189315682,False,True
835.0,2515.0780582036327,-971.7499942681216,14949.943325805356,-6522.277430686419,False,True
836.0,2517.989537058214,-2742.370687144208,22387.22488806203,9354.577567874096,False,True
837.0,2521.178839079321,5106.768954712977,-7271.903669944293,-11988.1787532803,False,True
838.0,2524.303741237455,-6751.42354302123,-11623.307585282886,34388.10700743966,False,True
839.0,2527.046654176729,13214.848064082757,-52539.43095789752,-833.1517204974258,False,True
840.0,2530.073021378571,-3073.156344826671,-3583.734551736189,39479.33500029599,False,True
841.0,2533.137682690033,-3271.3380191557167,-12232.67958396009,-76823.04469425231,False,True
842.0,2536.233808599123,-21735.366506763985,13800.594811200148,102886.44752983618,False,True
843.0,2538.9202278877224,21180.92042011443,25689.015668438256,25956.140496650165,False,True
844.0,2542.508622716495,-3192.3011631782306,-20246.646370503742,114477.71656243896,False,True
845.0,2545.324235889412,-19646.458272685068,-33485.751400540474,65046.1329884188,False,True
846.0,2547.4553422051467,-7060.681891917834,33046.430076559416,-52086.56061542621,False,True
847.0,2551.1063866579143,1104.2545043010596,-55384.95480236193,-50069.4489346816,False,True
848.0,2554.266704656128,-11862.672641667476,27403.27597257662,-25570.57156675009,False,True
849.0,2556.753463247969,1423.1385091243574,40274.22796380995,-59354.45961248571,False,True
850.0,2560.036382205247,-13955.97384711877,-3383.6170096730502,-66258.82248982051,False,True
851.0,2563.14645711248,-6937.146089676448,-17581.349608644843,-30668.165473195204,False,True
852.0,2565.6770267831043,-673.6978600797667,-51940.547114596775,-43219.70200920991,False,True
853.0,2568.843145194501,12050.149772827315,1566.6173972208524,142269.71998236387,False,True
854.0,2572.1959767091707,-3520.0055551799446,39456.32097206679,58726.85817966269,False,True
855.0,2574.705277007206,16199.137164052843,-33356.05962727542,11256.375537643356,False,True
856.0,2577.9287390956365,-7004.910227295255,14384.978396375249,17118.661761740368,False,True
857.0,2581.062937776772,5750.494258445598,229.50088328229413,-27108.54575716952,False,True
858.0,2583.9875457247304,2620.7537462878936,-38025.95380302816,27943.798621307127,False,True
859.0,2586.713150993521,-9146.561662156548,5154.72987942399,15754.276019310786,False,True
860.0,2590.239543750037,-2498.341105449372,8591.025221470818,54054.551697318246,False,True
861.0,2592.6527308139503,-16308.750472742731,-52252.59786992472,6132.04739123409,False,True
862.0,2596.1157747858424,10564.689577050858,7830.926880258663,-81927.55168022611,False,True
863.0,2598.392286475752,-13290.577705178088,-20004.355232820133,8346.018243304803,False,True
864.0,2601.562680811149,14966.6708755721,41981.53286788031,64957.392793913736,False,True
865.0,2605.146239963191,-3922.574579389575,-55978.63393998159,-35059.58862252771,False,True
866.0,2607.5291300882554,-2018.884836298399,9303.059857073438,-14339.730665126308,False,True
867.0,2611.3018100137488,19416.61113223915,-23231.91798787789,-82601.92407917297,False,True
868.0,2613.8058532625505,-467.2962644539346,-23340.10999979904,-18686.290485854788,False,True
869.0,2617.2239458311938,-3958.414121761629,22727.789904953304,-78260.88433340022,False,True
870.0,2620.767969858975,3537.580643604723,-29063.884501107845,-98080.25146849874,False,True
871.0,2623.2597028463288,3603.8201645763606,15283.439717366671,-17785.67227115107,False,True
872.0,2626.333133780785,11679.869777640484,-34586.15589695758,42026.46262816603,False,True
873.0,2628.8509763882216,-5134.291950664221,-31120.144903646134,-585.9438223345855,False,True
874.0,2631.6081726596326,-8886.271862268124,-22082.6721232712,-46735.80042954174,False,True
875.0,2635.260097970898,-4479.860254088238,14006.858379509722,8486.390735004,False,True
876.0,2637.1427690218297,-717.2762442465636,5158.068803375725,-33345.55656818144,False,True
877.0,2640.697832320532,-6016.930594113007,-34085.9209300294,56448.40577247432,False,True
878.0,2644.1198489698227,9688.12879931434,-14168.988287195789,-6203.498382601073,False,True
879.0,2646.821769154261,-4820.506771550358,34708.11637503372,17562.49470227519,False,True
880.0,2650.228888694824,-7939.385325461411,65831.77889633825,-4082.3115619664336,False,True
881.0,2653.076137973707,-4962.856100879885,-3987.491715577735,6583.28435117718,False,True
882.0,2656.408140642335,8324.802702665613,10591.385217080537,-75215.71242672468,False,True
883.0,2659.962532088014,-28758.122285363665,-38384.51748650638,-4454.195795669159,False,True
884.0,2661.938951476746,4307.238557977255,16764.431575522896,-30696.7449239257,False,True
885.0,2665.4434316781544,11891.185541474448,-12100.480888274227,67792.47427465764,False,True
886.0,2668.499175379441,-153.47201253397998,12472.800069021769,100956.37045002556,False,True
887.0,2670.956004376495,2494.044530326916,13116.617177304974,85189.63137218385,False,True
888.0,2674.293240161264,-233.9748816407737,21126.998800515044,-3409.537956167876,False,True
889.0,2676.6593891769503,2238.403809784054,-24141.28250068313,77941.3779598662,False,True
890.0,2680.415670788489,-5022.40329218332,37697.229111290784,2713.467656283236,False,True
891.0,2683.089907764202,8038.390043057917,-9901.435144234323,60474.92794780608,False,True
892.0,2685.9330093010567,14289.936914106103,56725.28734097289,-30942.128022165205,False,True
893.0,2688.55772240562,2345.8119064523744,2936.1964768416865,13139.995233315103,False,True
894.0,2691.550109956199,-4362.679293481679,-13008.110196053058,23525.89455566388,False,True
895.0,2695.067803732669,-11315.07355820496,10691.479533331682,-49113.80861649225,False,True
896.0,2697.480398510649,5483.282460800071,-14525.820024200224,97005.0487909876,False,True
897.0,2701.305085366348,-6951.317366356403,-8387.52361574464,-54609.099098685554,False,True
898.0,2703.962458363772,15055.386866965331,16993.964025331767,-2549.3756207120005,False,True
899.0,2706.6527890839384,2529.638549550273,20984.406862637374,-33569.926438059585,False,True
900.0,2709.959555528997,-18725.919895605224,-47991.2398072367,-12816.99777548316,False,True
901.0,2713.0760270522687,7660.981764241305,12418.967024883486,-6139.280076356618,False,True
902.0,2715.5178356822826,-1094.704189064187,-3977.935589541763,-43924.72007577485,False,True
903.0,2719.147413834801,-367.42539898379465,21573.063807105504,-35362.50157113336,False,True
904.0,2722.291652042546,-921.4927519483334,-26396.51171981704,-1534.0994987153238,False,True
905.0,2725.4103208096526,-24264.98990541841,-16799.983765933775,-100995.67522850056,False,True
906.0,2727.94229937145,-6311.729778507405,-14854.874779188409,-35913.80128344116,False,True
907.0,2731.222062828904,-11619.853510380704,16342.13657171326,38950.95108001705,False,True
908.0,2733.868389469168,9599.640500941889,-29095.5221922139,-88398.2109110799,False,True
909.0,2736.307518346174,1727.260531353797,-19804.73806297528,-8782.115110605126,False,True
910.0,2739.9574254141285,19954.502391338785,21655.367929760803,-8482.971134025696,False,True
911.0,2743.2997422797744,11727.036453672208,-11009.52911508645,109374.85140021684,False,True
912.0,2745.728305149538,-16553.267656270353,-33482.17764012091,16555.75729538643,False,True
913.0,2748.763349155717,7277.574469459446,-16036.239825717252,45560.447667924695,False,True
914.0,2752.621850621472,3492.0134533795126,-7804.42422619198,-28479.64293357272,False,True
915.0,2755.180847123838,521.2574794831586,-4947.910281582267,69516.09015179376,False,True
916.0,2757.7415191498203,7597.943363098951,58229.15247159195,16454.566643434595,False,True
917.0,2761.3796049892035,8131.904904954803,-22610.859208942948,-21045.713639045123,False,True
918.0,2764.386036606097,3030.2804749297734,41952.062552690666,102213.65968785423,False,True
919.0,2767.216398077563,-11488.124129372838,1409.1177029230005,27365.448551565994,False,True
920.0,2770.163855174401,5548.896976885854,-35304.241478644566,-14514.226671712277,False,True
921.0,2773.306955081217,7200.948847332499,-1941.6150758354624,4140.752486193785,False,True
922.0,2775.832204487463,6239.286336223957,17852.505797962738,31842.56778166203,False,True
923.0,2779.4209514158965,4255.184317808802,-16029.755586104784,-38469.11556285266,False,True
924.0,2781.8799364129936,5293.090947143482,-21602.438530000712,39295.27473461077,False,True
925.0,2785.489075896969,16478.49754437773,14769.48828524453,-62175.03678307248,False,True
926.0,2788.732498844469,3198.1774279719584,49212.87290494321,-18804.32072968318,False,True
927.0,2791.192306494876,-1101.4153179324862,-22979.93705582204,6919.395703653679,False,True
928.0,2793.892782663287,-10700.407038911062,53943.263398990006,-49508.09157479209,False,True
929.0,2797.3485085418624,-8586.571755117298,-64602.62069328602,-74080.31014943337,False,True
930.0,2799.946695900805,5863.940809347886,-8064.498294646764,29551.638169440987,False,True
931.0,2803.075414726164,-1294.2423530082408,-6833.947025455301,-21703.29277288397,False,True
932.0,2806.4017647064607,-16933.232301557895,-26783.807801395767,46056.50158874993,False,True
933.0,2809.3313998169297,-3534.379358761217,-47870.06958529239,-11769.67776196314,False,True
934.0,2811.81319634634,1239.884454080268,-1689.5025385447443,66371.94519830865,False,True
935.0,2815.239845129947,3956.1493675284632,-13967.849322297889,-64379.50201431788,False,True
936.0,2818.4358978495884,-387.1912246632201,-2253.892217925889,26800.082181660477,False,True
937.0,2820.9776302336127,19462.25313275718,17904.410506557724,-60144.63193249005,False,True
938.0,2824.5735303376373,-2001.3733304614625,17152.499414211128,84670.277584426,False,True
939.0,2826.891881788444,-7989.309029939149,3684.253627486857,-16873.921671413165,False,True
940.0,2830.2365457072583,-4397.460128187078,17438.48326166189,61272.554932440245,False,True
941.0,2832.5483189022457,9027.548639699991,-19683.15102690432,29818.064292746632,False,True
942.0,2835.397422680101,7426.035747587818,14767.712834216789,10044.844104340486,False,True
943.0,2838.854370562526,387.3178706186992,11344.548424928527,82691.01009825052,False,True
944.0,2841.813627361733,-14579.552634385504,16961.19903919078,9249.541965631352,False,True
945.0,2845.2506800405336,-10215.868515274802,17581.889712709555,43253.49814004733,False,True
946.0,2847.8348660964675,-16261.52416538751,-44803.315177524375,-39806.90634645636,False,True
947.0,2850.8445024876683,2930.4922387600527,46322.18822162359,23745.54850811535,False,True
948.0,2854.0206828538994,-1799.0945734332786,1158.3193031270523,-52430.311230265936,False,True
949.0,2857.7680448243395,-12954.494641829024,6579.894963591381,-69716.46931883568,False,True
950.0,2859.6725692290165,-2725.6049078553465,17845.328379536608,18247.997207133616,False,True
951.0,2862.845748126047,4640.392548769199,28329.36582823376,6207.41883528033,False,True
952.0,2866.0615289641773,3375.4891346305926,32885.84197674929,4134.49544344686,False,True
953.0,2868.6341154887896,-6101.679241150036,15610.065641028172,-57514.55399108984,False,True
954.0,2872.174570273773,2929.332639134579,50192.54900081473,68328.78207322763,False,True
955.0,2874.6797722808947,-12812.564258728864,22849.749751506435,-28860.76958708752,False,True
956.0,2877.08163141575,12211.70325560832,-28971.069516784697,55799.85056800858,False,True
957.0,2880.7187896835803,-71.53494066921616,13177.234434745007,25746.25202506485,False,True
958.0,2883.8295953621355,-10670.172743294226,-3521.0417139408232,14249.388516546016,False,True
959.0,2886.746619097003,-13907.20430180978,-45654.802428022274,45409.01849918706,False,True
960.0,2890.703023905397,-1379.810399158953,19964.84247244456,149685.64744860312,False,True
961.0,2893.1667778853343,22600.481926418543,-12354.189972168033,-25817.969919500167,False,True
962.0,2895.92924467464,2215.925872180007,45604.638103643454,-68922.94919632438,False,True
963.0,2899.140281832212,7708.721414414985,-4658.652213492597,6358.507353764374,False,True
964.0,2901.4912009970844,13766.588135306663,12932.464255902143,-48812.98801864452,False,True
965.0,2904.6383139901463,749.9653384899977,-11366.222413480884,102635.82105141212,False,True
966.0,2908.0178612201703,11626.34055658786,58255.79487615446,98378.91284930274,False,True
967.0,2910.7983398699757,14266.13051500234,1437.8193040328458,28413.64544081481,False,True
968.0,2914.229123157357,-20081.87358618205,13664.844026136923,19814.433843016694,False,True
969.0,2916.5580916173217,-2002.0352713563832,45289.48273699753,-7459.29172923056,False,True
970.0,2920.4316164721586,743.9274291031174,31179.45828679912,-20454.15235079601,False,True
971.0,2923.083274718037,8680.764763581858,-5984.619878616449,57485.63833657263,False,True
972.0,2925.571404565302,-9492.543550464228,-39193.26479998438,-42447.69564608068,False,True
973.0,2928.7813738131663,9061.134446041578,-12158.28818745722,-15291.658958557247,False,True
974.0,2932.2099919789944,16079.74210906197,5676.604796524957,-54633.54367051384,False,True
975.0,2934.9845274248346,-3571.8736071009166,16276.515013105904,34292.051562872126,False,True
976.0,2937.716202858223,1422.1979478717074,7222.919877196354,-87731.24071434393,False,True
977.0,2940.820085523947,9039.258069549109,-4868.677568980742,-32395.805029086816,False,True
978.0,2944.039887457048,-6723.034202055032,16537.79535428684,83563.23492729334,False,True
979.0,2947.1728094111195,10120.805436061126,-20881.67538754047,32933.863627046536,False,True
980.0,2949.7882496990096,-5530.6526035682855,-35075.63337003146,-9683.43581695074,False,True
981.0,2953.259338911853,15280.757735454225,10236.31301807307,44566.27572339492,False,True
982.0,2956.5182500176443,-11567.875360023532,10040.21608644946,105593.52898609953,False,True
983.0,2958.7154549909874,10611.69806695165,9561.46755649081,-28171.552065812,False,True
984.0,2961.713707216323,8138.188821469781,15131.018602757951,-7226.740625136756,False,True
985.0,2964.752833846488,3197.860891434272,-4667.158008756179,-13559.193879722505,False,True
986.0,2967.6699840751826,-2536.325438694643,21672.23582016436,-36509.794169909146,False,True
987.0,2971.0773732083053,9203.188430981629,-24190.150445518942,-35868.33750116259,False,True
988.0,2973.589269057333,-2828.5739130856546,12164.537082587756,-92412.4442343444,False,True
989.0,2977.064560414137,11209.563634678836,-20794.48710845096,-40621.290275213614,False,True
990.0,2979.879100166,5658.012617179078,-32117.96877025679,50621.61938205533,False,True
991.0,2984.330773426027,-3481.586755755928,52227.18333014901,-54936.91699293023,False,True
992.0,2986.063716803372,532.3400857146838,-18755.225588043428,-6645.900639675882,False,True
993.0,2989.6679187780524,7898.533018819164,-19084.10450945175,-37906.56618450789,False,True
994.0,2992.473535899142,-826.7727873690108,14028.648693289317,-6735.563505342491,False,True
995.0,2994.521374414396,-11305.268224548678,-6172.573396280159,33917.92957198722,False,True
996.0,2998.083155784764,11051.63563941867,47019.82920618188,6238.707096495005,False,True
997.0,3000.995219146257,-1152.332640491153,-22357.35378850074,22851.329597736432,False,True
998.0,3004.019960253283,-1115.00641172325,-38096.64878380693,-55434.72580603741,False,True
999.0,3007.099134176813,-8576.809778359486,-35320.71080631627,36364.27390160552,False,True
1000.0,3010.249025495756,6419.732900788905,30887.76165457297,12647.255374165414,False,True
