G,x,y,x2,x3,x4
F,952.0,2875.6545421623637,-3710.813815816564,42102.93206361875,11969.697601461947
F,274.0,841.9943505288023,10800.77080755967,13689.690197122896,-4026.7351066600877
M,195.0,595.4584702728246,-5088.346538905578,-2071.597872822974,52716.803688325796
M,604.0,1822.1530029836254,8629.898031393152,18945.48190846847,86217.70871953736
M,444.0,1342.183714468583,1570.8165233284658,16124.11691762274,-12865.864701369503
F,674.0,2041.9039433914127,-1963.315282422457,-24656.388276950725,66354.24058473714
M,244.0,741.6276891366574,1099.1587877217617,11912.83620573269,-7988.7342885422795
F,740.0,2240.0067335555377,15361.443433785966,21855.04394540384,62721.64579685723
M,351.0,1062.7365152116008,7091.883115437323,24273.570366958804,-14813.29092676166
F,16.0,68.20977515951071,-15375.454775331118,-20505.131157313648,80587.58064828494
F,642.0,1945.893095277948,24396.23066150883,2862.626902868701,37333.51759854873
F,367.0,1121.333941804437,13660.177191039944,23568.328944040168,39625.732951697006
M,971.0,2922.9299245581938,-10457.057471339393,41586.817957057756,-6439.795672258911
M,184.0,562.0566917835988,7629.825747508674,-45505.944489313704,-38716.6737709671
F,855.0,2585.503106354605,18674.622312506333,-14398.966441770204,50584.06607644749
M,58.0,184.08630629311148,-8359.362545145257,-3704.130305158407,75145.77980580869
F,239.0,736.8262221096867,3661.8339446800073,35592.01852510935,19776.494049869194
M,408.0,1234.2558719577971,-3667.625293385604,48939.68035958025,-28260.16611849342
M,756.0,2277.761130221339,-15029.143035957639,7510.064282134581,54533.43522508106
F,314.0,962.4280558077019,-5674.700635935042,22043.71477575104,11921.974135799312
F,128.0,404.41768677195455,2850.707145386132,-31453.679494007825,-55640.30647419909
M,653.0,1968.8857970949266,-10523.868545581325,25206.362926982772,25935.130284896863
F,709.0,2146.6331407144717,-15170.629941753708,-92394.1999174867,-96671.11880984697
M,8.0,33.67149263803252,8983.181594226324,47552.211034569234,42220.42437179051
F,702.0,2126.2342013007283,2473.198892463408,-25469.27889771418,-60387.73380660704
M,216.0,658.159922168076,11163.647228185688,13008.318678529022,-75481.5955745053
F,523.0,1588.9059125006106,-22974.74525142738,63574.53770352182,-46111.46123142705
M,878.0,2644.493902087246,11744.624391063442,-46764.34556023814,68096.58468397078
F,881.0,2662.8739848004175,-17426.910811482263,-217.25793189158904,41097.14392381211
M,271.0,823.5195940343331,9906.63731027372,43848.0461864877,17250.79384689324
F,90.0,289.7810271620002,19471.094630519132,-14972.393093243196,-69591.03263772698
F,70.0,230.33555390902603,-14162.129935367975,13661.387856353233,15630.391082316655
F,847.0,2560.70467339874,8879.585027808711,-51025.95166075416,27603.74457810716
M,728.0,2194.2812596335807,-8434.064192559785,23399.204382732707,18597.871166023637
F,116.0,367.50322499968854,-17299.36297267524,3709.36689366154,-55944.21402996593
F,924.0,2791.82350156199,11898.86623159258,-29387.39141094962,-20943.265064104464
F,685.0,2074.722361452962,8160.126355262672,16485.970052129836,70779.3193363557
M,176.0,537.7580286346183,8157.35065842365,-35677.940699907354,-51655.60875492766
M,114.0,351.654953238372,758.3031655670287,11244.285269509335,42913.19068458817
F,264.0,812.150013264304,-20.160610721731363,-13067.237159176539,-39534.821289495434
M,508.0,1533.8442776256352,9873.795621516278,-9002.236672173422,-29981.07779173465
M,939.0,2826.8905185066974,17988.415221431947,9027.787404807326,-45113.02361665568
F,392.0,1195.9659383183857,-4279.924257408469,-55978.11283103671,64620.17365500965
F,29.0,106.77038397700025,11182.70618418976,5146.689488359769,-11533.875048205044
F,98.0,314.3736371378668,4413.69853064211,13304.22824479564,-29355.87385812798
F,767.0,2320.9771401648195,296.77246719678186,-16684.52657563472,-22396.325312279045
M,951.0,2862.868031736697,7928.158616317722,-29056.4993851699,55652.93627037079
F,464.0,1411.6956505550747,860.1844471897809,-43443.529714606986,-95777.45306336986
F,502.0,1526.114203769806,-15996.981650311038,27620.034486110635,97255.17410158871
M,807.0,2431.2021446395925,-192.4443780377588,22114.69492448512,18200.756621985125
M,289.0,876.7370436939482,-640.0542407086093,7007.459927619512,55191.58109654982
F,931.0,2812.807035109264,9904.84987918258,-17043.606656392683,-69592.15838908376
M,521.0,1572.730991512084,-1046.7670143520359,32996.82673876018,3888.072158923472
M,279.0,847.4558779782274,895.6700530370671,-29299.297389923027,-74020.126364185
M,812.0,2445.3207891758198,-19010.169408024813,46439.815824933234,65245.46635134548
F,959.0,2896.9250674784857,-7720.446144288711,3100.2466956408534,15062.797197846201
F,721.0,2182.6871479651177,-2682.212040929448,-57969.6550123626,-34243.46803593912
M,946.0,2847.64248630681,11519.133505722571,448.51298601360753,-28408.71788577413
F,406.0,1237.8649914637922,3571.885971195394,7951.828751264365,136605.19060312118
F,850.0,2570.3384377778734,1414.199474269347,-13969.041490335872,301.2749554607
F,240.0,740.0755975657842,-8935.80908566506,-17667.113568870744,-48565.59673805169
F,639.0,1936.5596587659866,-4276.941569164921,18607.87505553103,-12880.727997433009
F,547.0,1660.8555398582891,2215.051983323569,8896.672180190933,33459.747771248476
M,242.0,736.4875580731166,260.6681753959839,31825.120126042173,38338.89431781523
F,734.0,2221.9200582379144,6982.086287580962,-24876.617014313928,8337.417689192256
F,857.0,2591.218262983467,-4499.15124098503,-13515.311546362404,40511.195935402575
F,22.0,85.54389284205187,-4546.5342260308325,-18126.567994546298,-63615.2206505906
F,861.0,2602.5664564480485,2275.0522549513903,-42913.08806046456,68845.79838669737
M,555.0,1675.0688694006517,-14742.241979496977,-39100.20711063732,7071.7323525179645
M,193.0,589.4193430897733,-6563.174374129325,-24082.94335997661,-18541.76704681974
F,515.0,1564.9003380229215,-7669.840477720852,27801.14503354066,8161.83509147104
M,640.0,1930.5223047766171,-10388.743922450778,66232.06308086934,-34207.68246836237
F,404.0,1231.8437341748222,3041.960343481288,3342.890793557647,-35714.80126421935
M,767.0,2310.970972000616,8486.423131178968,2446.991494464536,-35297.3249854661
F,466.0,1418.1682938745514,3009.827420573134,-61557.840050901155,-65809.73660494782
M,864.0,2601.4800189414937,-9077.687714795074,-68292.12602232599,94367.88489820727
M,530.0,1600.4814589613352,-9789.67018151587,19209.345328428724,-36299.178181837364
M,787.0,2371.1708721864597,-19904.94483557332,-8269.819597694212,-77781.62816325293
M,356.0,1078.3882767568743,7652.787376430886,8988.210287724296,59089.18217985404
M,721.0,2173.025343935929,7172.776091181926,-54429.80961280994,-81509.10817385738
M,651.0,1963.0249296737838,-4924.781852593907,-29605.26250713123,-39159.5845048687
M,332.0,1005.7185888664111,12949.692486128175,-22542.91503636379,60497.389557048155
M,656.0,1977.7377043878676,-4635.145429790109,-13323.196492309218,155851.6921841084
F,255.0,785.4354872266687,13094.01038938231,44569.53227205144,-37392.63087961163
M,547.0,1650.838274025116,-4155.652024369456,27262.86765652113,-77536.25260332196
M,484.0,1462.464786882923,-13898.66937428365,-28666.246006541558,18733.527172126083
F,879.0,2657.405499006242,-16425.227608152276,-6362.543364396549,112310.48157213704
M,371.0,1123.0478540317852,1625.6272384692536,51111.77037094774,-27643.5644097192
F,699.0,2117.194904057451,13100.837776312923,4045.990537615255,91846.45724373845
M,811.0,2443.1471264607308,-11082.172313797906,19359.830734894826,20334.653559286697
F,23.0,88.7973264099564,6128.4360029350855,-13107.198264592984,9534.774118738436
M,412.0,1245.887723646846,-73.67097657080879,-6730.3870597989235,-20006.779488771557
F,914.0,2761.5482556778347,15183.141652576882,17603.861222253418,103604.44767221024
F,305.0,934.9559302225773,2580.337785626273,-10664.735228312433,-30417.949759440955
F,54.0,182.43966797898364,-12667.398818841079,20229.609746175476,-30329.906422038788
F,436.0,1328.171945952761,4633.906232043153,17404.66646822021,10418.620415835288
F,94.0,302.2043263557455,2168.285161418049,698.2835817010886,-42213.782542192865
F,948.0,2863.976765209497,7967.988699815034,4230.563340347746,22088.88690823328
F,603.0,1828.8325113926803,8026.853424199529,8946.624153817405,24989.88848880829
M,109.0,337.7946685232819,-3934.828622666282,2644.636494375969,-29584.972537225178
M,715.0,2154.7643792190306,-59.191355567365186,-11190.015354134326,-33068.317153550815
F,471.0,1433.1700354499553,-6599.69061885872,23885.269948051067,35662.14646302475
F,145.0,454.8466593027358,5923.770654976589,-14646.817787949387,23064.04575499691
M,259.0,787.8328131937271,9747.921172263128,-3234.0145991420336,-2469.7710947574456
M,94.0,291.64242430228285,-10604.66936402435,-3846.5418369047497,11311.124503251314
F,723.0,2188.8850905390527,-6333.3689308731955,134.46763137823308,-113363.77418884951
M,255.0,774.8785290148652,12804.352880942004,-14473.506797991755,-56412.87626521306
F,278.0,853.9053841032753,-9243.153614383476,-52159.54243829499,30560.977343799816
F,781.0,2363.8106142951997,19434.828500978165,-18894.76703931859,-9478.93307225416
M,294.0,891.7525658270399,2496.5073414217336,-6372.62742511955,14197.08470722052
M,881.0,2652.830863373818,33265.01476626461,-18245.017017420225,111104.92464054047
F,759.0,2297.045889338202,7779.808854553871,22251.369128646973,-7903.478403355249
F,419.0,1277.313003464538,2504.5405088545936,1369.1594543621063,-18065.487771672328
M,264.0,801.7852917030694,-1504.288685623391,54943.87217544701,-61.15067455188907
M,932.0,2805.8519499660642,7957.095503283253,8321.155713684893,-56705.97479125613
F,964.0,2911.561685345654,-13294.277604291794,-49606.126918533744,-89010.00312033824
F,78.0,254.0426309622005,-6246.0276778501975,22896.0268260157,35585.33580521033
F,88.0,284.05152982440677,-9749.70948524924,-32888.312598722616,-51745.01374163836
M,208.0,633.8974779760385,19810.610129256456,30090.096964560504,29790.477155930323
F,331.0,1012.8911183613382,-285.2321792336604,-8818.39500432688,-53411.94015644493
F,434.0,1321.8757408817935,-9729.137837498229,-29249.477409338484,30962.768540878536
M,157.0,480.92596349298856,10271.203238542934,-37917.097353798454,-62730.4036376773
M,933.0,2809.371688974671,-2866.6373072032607,19171.70498043488,-134764.81070258893
F,590.0,1789.9515879910139,-10304.236433883298,20381.999341713778,35323.36292694339
F,36.0,128.50614045706965,6623.726839529468,8614.224757962631,52139.44665698217
M,863.0,2599.4322180318127,10325.880584982455,22681.32411294577,101450.50411526382
F,236.0,727.753280416888,966.2495603405486,-41341.20602620235,-54701.99169225745
F,337.0,1030.648679289354,3427.933928639096,-13027.621527244779,69141.72766577365
M,26.0,88.13073331938438,-13671.507881276384,-16969.44972131029,21410.72800008882
M,414.0,1251.8438048435935,-12945.978005762407,-5627.223817307386,-73846.74544355567
M,350.0,1059.790358272758,-1795.9259702552615,11894.52467682536,9173.050207133714
M,251.0,762.6026737039937,-13632.885796711891,61170.82194727964,-9157.080915076294
M,402.0,1216.0387612732575,-18360.816821849123,-19027.77600577214,-59460.87489890899
F,762.0,2306.142520541049,2651.1931332378435,-44748.95908235831,-80851.01289236957
M,458.0,1383.8761336337802,-1308.501556944895,-6799.28040181599,-72438.47973241977
F,282.0,865.5539443202686,4169.8813728518035,22182.17144315423,33326.27960616876
M,276.0,837.7923368212765,-4620.0934404434365,16602.473344595215,-27365.138925577616
F,559.0,1696.738412794395,-3177.8050485216663,-54249.751884919904,-23132.319954352413
F,979.0,2956.6685415641386,20981.961376643303,25255.431470585325,-30528.280919220557
M,654.0,1971.7396370021852,-15335.359768650407,31931.72046625598,-18559.760835660705
F,766.0,2318.039342217189,15412.366803119456,-15378.840067483905,-87743.27932515215
M,661.0,1992.9238823285477,1984.5800125059104,24376.760459603454,-23639.269612369455
M,628.0,1894.2222295021747,1597.966605156414,-11725.541279056395,-82719.05800408777
M,847.0,2550.9549567908452,3550.599513349077,1613.0975706965366,34581.59846885183
F,393.0,1199.1049624659913,14122.200221480552,-27300.511870607603,4485.043789819531
F,586.0,1777.96039672603,-9599.914976682647,-30890.97131538746,-112246.83842322267
M,776.0,2338.0767161858575,17276.689432090785,11763.283670063272,52377.209115959035
M,517.0,1561.1075647089522,-6430.304619336114,5068.339632533325,-110888.98206552045
F,505.0,1535.1112802098812,5471.227778921185,-21382.863832185125,17091.416997857126
M,401.0,1212.58173675392,10688.28713343637,83084.38075243383,40135.72443247378
F,158.0,494.17717174698475,4762.8023129792455,36291.74247242841,-76867.64668652786
M,275.0,835.3995718447641,-1301.545639342392,37818.25891181218,-5478.757296838921
F,595.0,1805.501050695109,7300.908251205629,-31558.602950519642,6422.117046664244
F,176.0,548.0929164887565,4172.793112546446,41160.62380364669,-37895.121443602315
F,85.0,275.4045385371643,-11496.352744369007,-4030.1931280550025,-21826.04764932266
F,299.0,916.9891558283098,5898.212105298115,32916.692433252385,16511.21185219488
F,59.0,196.72192825531596,-12237.46614983071,-6834.005441076904,-64650.54144772825
F,771.0,2333.0822257450213,14794.832372797726,13346.156474353635,-77607.6655028955
M,311.0,942.8796536839227,-6731.403218117677,24896.01132742851,7482.379987947309
F,830.0,2509.8742110616067,-8474.156012131081,-6101.81216218726,10088.775431215141
F,2.0,25.79606965223733,876.4137863906042,-31678.54698447058,-25737.0460139441
F,33.0,119.17963113165865,-7067.905032635158,16892.78962403586,95443.44481067851
F,291.0,892.9134533389727,2813.503255270265,-8706.527133895279,76708.76176859198
F,990.0,2990.1265963853725,15252.066442345018,-15448.72470510123,29212.87336736758
F,199.0,616.9219260705323,14884.683127551161,-21380.634461290912,42428.50529800113
M,579.0,1746.4441933705657,5401.8854239105785,-6491.385715985038,50399.38267967129
F,273.0,839.4121398655608,17426.435587009393,-19459.457760669713,-45770.18381114576
F,875.0,2644.5466630549477,-14235.821885422623,-31680.717193747085,-93818.90353444997
F,339.0,1037.4536119285353,-610.1452726163141,-14306.437727782712,-86733.79413357914
F,294.0,902.3115706981291,-7699.950330818838,-4535.9182781165455,-12078.357621395648
M,994.0,2992.8304029528185,9105.398613581232,39225.644370324655,35808.61415271546
F,648.0,1964.3039710413757,9225.111613397106,48675.560886991436,-83751.74028679894
M,617.0,1860.9634157764576,-3622.1578567400793,30922.866407785026,-35424.04223315764
F,944.0,2852.1437965193627,6529.90774773913,-2965.998794655441,-4834.354069216726
F,212.0,655.4861505453257,9649.822280580347,13406.19794589666,-24281.38679258276
M,97.0,301.00783776167987,29722.382560281345,-550.9616959317527,-46894.66901182168
M,7.0,30.91584431491207,6457.023325433119,-35113.02421785565,56482.29977622055
M,194.0,591.6652976438907,5911.474290995466,9659.795100175505,15912.57568002259
M,309.0,937.0904340205672,428.12965858977196,32725.069821501074,77654.87083108429
F,894.0,2702.749682868741,1291.0553755821124,124.53646783915556,-47989.608268530275
M,760.0,2290.199607407271,1154.8204167662095,-36427.0950468224,25048.90283803169
F,453.0,1378.5102516985742,10335.371744267653,-35823.19582443277,-6.4109514536466525
F,283.0,869.2329996441074,24706.185564661748,-2214.2115698550124,-44200.4214433745
M,127.0,391.0313843387236,13106.647604390544,1737.398738940139,59517.69882673387
M,330.0,1000.5519641122454,1314.3057574607476,-42336.85680940031,-19604.86575434433
F,216.0,668.2382993929432,8915.398060953967,9075.721018590302,-36165.60097054172
F,332.0,1015.5183014710369,-7206.518152209872,-12374.204912417428,-54378.565609796526
M,855.0,2575.2678387204733,-3819.4550835628884,24677.001366374614,15162.221506888893
M,45.0,145.11645846394197,743.6188158483076,34335.93448984243,-9180.487056785016
F,53.0,178.6541618402388,3990.2194919751128,16946.56025841362,38922.26545425147
F,546.0,1658.078116254011,-13332.346757231797,11409.727384801852,-47889.21733509011
F,114.0,362.03389115763594,-1540.7946737146044,11166.874288552679,30760.526555886725
M,964.0,2902.516806677321,-5878.206265169906,-37304.42198150611,-5639.000248402786
F,977.0,2951.1029402657164,3227.502384486481,-9694.750079923902,31259.734376932513
F,653.0,1978.571763027605,-20935.118574858723,-22597.333083001162,-34890.91648900298
M,80.0,250.02594382162766,10582.838883417087,1272.4731097579302,-33909.1771454336
F,540.0,1639.540139262801,44.14789370152442,14167.76295774653,-70019.2339654862
F,344.0,1051.6604914567915,2726.416010393521,-4070.601448317413,28167.12893061731
F,432.0,1316.1935276597305,-11487.787557618725,29465.28070096796,3918.8642849950625
M,438.0,1323.8874784381876,-1274.2909567228492,-54027.78079060395,1699.5605589115653
F,949.0,2866.9542477353234,-10540.322213910858,-28699.055018680847,-17780.05812171279
M,34.0,111.85455636643927,-2546.0843419035596,12412.892425637889,-11825.154827154252
M,503.0,1518.8866720110072,-1662.6099764764754,43281.55785341017,-41142.67405242157
M,821.0,2472.8745524432525,19312.43147332161,45474.7837161462,30849.288182340755
F,638.0,1933.1792480925692,243.6670794147004,-14171.942363497916,37404.39680388725
M,690.0,2080.5348477271355,8794.201220072668,28957.360227278583,-55901.50685360467
F,938.0,2833.6916776838307,7334.650421023993,-47105.23109033383,22491.50056305711
M,471.0,1422.9143402119653,-10890.657599923763,-55820.06870935914,38755.861044556725
M,453.0,1369.0011663623513,5294.2722385622255,-1086.5983347539552,41752.11763005586
F,605.0,1834.5532825911864,85.79574537225328,-69313.15494463236,34284.21395029733
M,788.0,2373.8654645313013,13919.93081416133,39521.89601514506,20066.652680333766
M,348.0,1054.1984366303627,-2547.5473656632175,-24288.93357862899,27625.72735126794
M,746.0,2247.9349136370083,8955.920257619351,4631.514541871625,94278.32495344002
M,845.0,2544.7908017799678,18320.176329158632,10363.138626722066,24924.0315495841
M,497.0,1500.8785360289257,4565.779761635191,58258.48218390167,47027.944945498115
M,786.0,2368.3838325561346,6682.987875026976,49638.006809658786,-37071.12739568786
M,201.0,612.9918918851423,6060.184594599795,-58878.25833005927,-11960.231662967566
F,896.0,2708.1692917349546,-3383.2696162463426,46057.797841826905,-17848.00374097544
F,317.0,971.0578839873482,-5822.599291461585,-42708.07128797928,70139.2075935815
M,560.0,1690.4386589638325,-2231.5484541180813,-11273.820651328808,-105648.15471549369
M,968.0,2913.6042068873044,-18695.97279138461,-12742.753556777952,-5424.429490864787
F,364.0,1112.3196851066878,-576.476672556349,-54525.35830958354,75881.54733658332
M,733.0,2209.5167758331454,1513.064198190591,25981.57815743994,-73301.48654586334
F,217.0,670.7988655433842,-2494.1998030301197,-23683.83257387951,-134447.22677415525
M,717.0,2160.666361746498,-239.38630460774354,40660.24347575496,72655.31127905412
M,162.0,496.1926843877791,1289.3696404475627,333.4903330389228,-13572.910314666326
F,76.0,248.27480325651067,6560.210480573857,11584.346654337909,47941.72440350723
F,588.0,1783.6588124508362,-23043.271843960905,-51781.65261923059,6937.520015556449
F,795.0,2405.03062077722,-12618.129883946749,38601.93463284355,-8206.457582258572
F,988.0,2983.787382460078,-3346.606873017888,-26405.153257660746,-11056.210470697308
F,111.0,352.9318189639583,-12054.66927060669,-17550.561679583097,51886.03412157399
F,166.0,518.0265410300162,-11715.157058495995,34216.12835769253,-39039.50936813102
M,619.0,1866.82487889967,-2850.4137595549255,-21758.00972202639,13916.511318223209
M,90.0,280.2629963913724,12301.829174108394,19591.55423582763,3318.307777546222
F,351.0,1073.293852110555,-4411.454802981294,-18878.40400965501,3978.423920973386
M,128.0,393.91424278476364,-6577.69059286422,39680.023431523325,-77247.06808499368
M,345.0,1045.232415545792,2493.4820760502957,27699.69499229359,2272.5100136450706
M,669.0,2017.7571496042224,-1249.9049031533334,41477.05148884734,-44624.39262037451
M,423.0,1279.3868197134468,15892.972050610671,-14717.825375138078,36207.2871358714
F,617.0,1871.2508667872003,-5363.253201757076,-61116.86645229031,45906.40546690572
M,707.0,2131.2111966362027,4944.666462853168,-39706.58499618503,-24933.90069182742
M,959.0,2887.120523317609,-18949.019028184553,3521.109429343098,32441.095786912843
M,79.0,246.7930981055435,3165.125996968453,-25443.840861331926,47346.511990671
F,5.0,35.08453700660351,-10317.56880412694,8707.862851202608,42055.032276612896
M,738.0,2224.1549754062708,12727.33852877617,-27285.800686107887,-3726.6697377237874
M,365.0,1105.1386638980184,6677.2910211398475,-46338.83432635439,-17749.13806865812
F,304.0,932.2620192449863,-5361.129421956072,50874.40732256803,-54016.63607797229
F,966.0,2918.0289967285335,11787.822181554307,51494.27214110872,83758.79678540523
F,495.0,1504.986786384803,9107.047266902053,-28628.344693883602,51486.885710970695
F,565.0,1714.9380716811488,-17710.126799780854,-2313.178250726057,15239.074167112027
F,119.0,377.17568952418856,-21458.95306450344,-3906.7913692707502,-8556.796931805104
M,544.0,1642.5189073536803,4474.0837359304705,38362.79850732439,-22862.142048267022
M,75.0,234.99722322178042,5746.812770530934,-47905.453914871156,-24262.00352560197
F,796.0,2407.7030158126,713.4920572407572,-10177.786126881645,-24674.462177213125
M,684.0,2062.212255441384,-7151.693096487759,-31125.90177796844,-107819.3472261184
F,437.0,1330.979913566036,2341.3193814571864,-53767.882486567025,82986.06083146078
F,134.0,422.0171785159046,7811.9424802641315,-70943.40373818371,49100.91636277121
F,343.0,1049.113613622448,-6997.210427027626,28567.819186752364,45220.333213906146
F,82.0,265.42803391005634,9351.224247908032,20795.14670794239,-26940.846840116694
M,587.0,1771.0870137368538,3419.2535758267413,-16734.992206022285,37221.77029747148
F,462.0,1406.1348698300349,-23026.579348472365,79216.22409651101,-81124.13609508579
F,207.0,640.7378765660619,2679.2892860910856,458.33389922446884,68362.76694395646
M,778.0,2343.778505511295,7505.693571168759,-9425.680150378485,47421.87345511324
F,713.0,2158.8493682428402,3596.117605933021,69481.19283598712,-36244.5474993158
F,608.0,1844.2966298036936,127.41887020053255,-18134.206954582227,43105.79776464681
M,405.0,1225.0917593412096,-7300.943181122769,-80589.49584137308,11776.297866349529
F,884.0,2672.013550933897,-13169.670688465434,8016.134792006202,38247.40197824635
F,270.0,830.4617977960233,-22343.07185913064,13607.776898358625,-66635.2811463267
M,981.0,2952.6295996800113,13016.918966365514,9428.127258309602,15708.989227912813
M,158.0,483.9969320471456,1134.7772653408745,19008.074966942793,-74016.54945284044
M,63.0,199.22311588993404,15727.225425858824,16274.966578660255,-22588.026425656837
M,550.0,1659.9024734612356,8349.188646271577,-26717.210675117924,-8823.915106977565
F,742.0,2246.010555315317,-6679.778757056471,9683.458293469745,49606.084891528495
F,435.0,1325.4911432809195,1806.517020470684,-68254.21140103409,-8053.484545044644
M,556.0,1678.1776865500015,8837.919664793655,-3355.7493115451257,-59186.73422812086
M,323.0,978.6684385037206,3573.7547209924937,-48671.22837891806,-61830.12227808534
F,876.0,2648.041626487666,-3660.001855348937,-25666.976013700143,-7220.212059487999
F,45.0,154.58692304836063,-1814.5092289497907,7146.817450177742,-57020.88558733417
F,940.0,2840.570946967011,19572.19177827451,3917.661352675846,41302.276267737376
F,440.0,1339.6726905949645,-217.7074724706477,-17947.821028235525,30435.620286952908
F,102.0,325.70998276551825,-13370.660397105183,-3897.596118061238,-8464.650913939797
F,57.0,190.82671482921018,15778.920323979184,12438.464406965271,68763.19213100195
M,957.0,2881.581444681576,-7124.988150016464,3810.7317286683597,-67107.8062178437
F,213.0,658.4092935608456,6768.3971623488815,-5572.431941243617,15772.335675122635
F,867.0,2621.175663137161,9840.144751390037,5999.664520012473,-35566.302946245174
F,930.0,2809.8941409949043,-7778.662143096642,-17994.833771217443,8009.993902689334
F,801.0,2423.4418942557636,3758.2547069564544,7606.160499548663,1426.607411651024
M,106.0,328.1096043258983,-11133.44874898389,40086.05133008904,-27897.143762081654
F,66.0,217.96715310938728,-7379.367413132615,5031.106316359216,-14727.071805194506
M,52.0,166.07279772585446,5041.644877999629,-7844.9286709558455,-17501.630940618128
F,705.0,2135.2250793838343,3096.1806742715735,-13064.41159640794,-23450.004322097666
F,118.0,373.6923107888945,-7647.293832142679,45040.942711304495,-57069.09934459921
F,869.0,2627.1529777054725,-2813.7615410119543,47237.01108068132,21638.662270582525
F,516.0,1568.1481762562746,-26995.563891186594,-62845.54522799313,44200.41680270784
F,655.0,1984.5097376638812,-16804.036627801994,-17039.745143697903,31590.887641329864
F,868.0,2624.2615210227273,3730.6567998243627,-28040.92906761759,-19817.11393050683
M,420.0,1269.935086901833,-2063.9953122467487,70969.07083309948,-58033.339565879505
M,456.0,1377.9999865269933,2029.2443493405915,-2509.2411749874573,22445.924650321973
F,468.0,1423.3466472629984,-12923.383492300376,-6019.723069738245,-9549.78278083749
M,541.0,1632.8436458409258,7869.4410961431995,-30347.875291123622,141457.41925586516
F,123.0,388.9129840901435,500.0019892155668,-8754.178521639491,-37990.57076554366
M,918.0,2764.0698043457205,-6832.555162071233,42352.30675537274,54922.880089731
M,360.0,1090.0392489079632,-13598.960172858939,45690.19110581708,21797.881052046643
M,569.0,1716.7017781908737,-684.2829541654357,-49568.29640463164,52512.28642430196
M,367.0,1110.7966142206155,2150.165170230432,-13837.30324135798,-42624.77796055085
F,198.0,613.4587104089499,17803.36364164873,4134.604502998048,48264.825578564996
M,278.0,843.9012179935319,-1684.9934180769699,-2128.0575438015967,-79896.21158988471
M,858.0,2584.344669990372,15380.03365281763,34191.40796759142,-5437.898533705337
M,891.0,2682.9945922131255,-10348.216613250797,15045.537675397041,-33347.92153812755
M,720.0,2169.9316880620836,6410.611929062347,32714.182549485427,23914.855976643626
M,578.0,1744.0688234015743,-7544.626542906092,-15180.74222570135,-32100.028207961866
M,303.0,918.7288751461929,-16942.59764186584,11060.837647465713,89009.43119155233
F,756.0,2288.153971236358,15606.501938019519,57329.459213909344,-41463.73159294578
M,840.0,2530.531767160483,-13498.61011705641,-2260.8628414716195,66040.61281407422
M,522.0,1576.0628812005687,-5269.079395277544,-14009.184976208673,-16184.016453533395
F,105.0,334.8695824164483,-3234.7685561618014,-10640.792482819314,-104863.95864695948
M,998.0,3003.8431006219853,-10014.63723551704,13664.45538654241,-45734.187627983156
F,613.0,1858.6684532157446,-1829.8891479589756,-35326.47609419321,6902.886544645323
F,380.0,1160.1623386672468,10779.214553622625,30927.922217854666,-2781.8018692158225
M,452.0,1367.01017166896,-2823.124306704953,4344.488075558376,-8099.625976562287
F,395.0,1204.6612680539804,-13672.4304647245,35243.66862363773,79121.13955423352
M,398.0,1204.3800514355717,-15077.075226885503,-25077.48158164172,96664.76771253737
M,395.0,1195.1426865038454,-3279.9149720255405,17407.716064304837,-52232.09422412338
M,105.0,325.0643966399615,-76.00535631394227,-10670.498678760094,-32359.478669341075
F,710.0,2150.4455779927093,-23235.577959793496,4597.115367526305,22278.84148927208
F,561.0,1703.0847087524985,25961.86474889838,46282.95552988628,48058.40966262884
M,953.0,2869.117352577334,-9235.213676865033,-37296.850422966265,11085.99340081805
F,737.0,2230.9689962452767,-14131.484065011084,5243.840709578785,75720.17004891724
M,154.0,472.2786595090836,12912.463422030667,-33601.1291226404,-64153.78980607095
M,525.0,1584.8605335717389,3682.78217381255,-34597.38354913421,10613.500152845065
M,548.0,1654.096192990747,-1793.623236139485,-13520.363101430466,49380.92506048146
F,481.0,1463.2110559921166,-6749.821985412727,-42311.155654974595,23309.668602389746
F,281.0,862.5352982006566,-1358.3412360686586,35507.71460105559,58403.05719870499
F,231.0,712.9290314222624,18042.830810291693,12298.153117650521,-38808.95096847781
F,736.0,2227.9203654450257,-4606.053488549412,-2045.9843247735896,59367.87416182519
M,23.0,79.12483631749568,-13350.484664147389,-24262.025440087422,33969.778349054664
F,459.0,1397.1464826075876,27092.398895999082,39168.22449940834,-6356.530478975443
F,667.0,2020.8672516986699,2772.3725807739593,20003.28913799928,5663.732962359551
F,917.0,2771.109046061661,-14360.072535752459,-14184.54881355575,-32643.208200547495
F,109.0,346.51680952392184,-7180.151914950929,-2519.918630721437,-33597.47152165126
M,874.0,2631.9167690843196,7029.5617941688715,10787.990393380076,-62236.01228312321
M,449.0,1356.9980381101727,4722.3006195403,-68984.75291491523,15909.746822197912
M,290.0,879.7673220242721,-494.184606549662,-24676.00587248481,96017.77027025468
F,195.0,605.0911341062446,9679.315492623515,47007.47936320336,-73732.38829189901
M,235.0,714.7140176989712,-7307.317209267992,8953.589657411387,-9681.875870268563
F,484.0,1472.8767017577734,-3335.9443742531835,-11416.409372549784,74624.92786324643
M,783.0,2359.0010055556095,-1174.7349241044658,-17786.396852775586,-27778.60396168734
M,175.0,535.3303792835576,5874.769101367414,54290.156353634826,10634.682426081843
